datetime,datetime_nano,KQ.i@SHFE.cu.open,KQ.i@SHFE.cu.high,KQ.i@SHFE.cu.low,KQ.i@SHFE.cu.close,KQ.i@SHFE.cu.volume,KQ.i@SHFE.cu.open_oi,KQ.i@SHFE.cu.close_oi
2026-01-05 22:15:00.000000000,1767622500000000000,102324,102324,102192,102196,936,658485,658649
2026-01-05 22:16:00.000000000,1767622560000000000,102196,102196,102067,102100,2642,658649,658306
2026-01-05 22:17:00.000000000,1767622620000000000,102100,102224,102100,102224,1054,658306,658230
2026-01-05 22:18:00.000000000,1767622680000000000,102224,102246,102171,102171,1516,658230,658359
2026-01-05 22:19:00.000000000,1767622740000000000,102171,102284,102127,102271,1703,658359,658241
2026-01-05 22:20:00.000000000,1767622800000000000,102271,102350,102271,102347,1915,658241,658254
2026-01-05 22:21:00.000000000,1767622860000000000,102347,102412,102308,102308,2223,658254,658275
2026-01-05 22:22:00.000000000,1767622920000000000,102308,102371,102298,102298,1049,658275,658379
2026-01-05 22:23:00.000000000,1767622980000000000,102298,102298,102167,102222,1790,658379,658248
2026-01-05 22:24:00.000000000,1767623040000000000,102222,102231,102132,102159,1503,658248,658411
2026-01-05 22:25:00.000000000,1767623100000000000,102159,102173,102136,102167,716,658411,658650
2026-01-05 22:26:00.000000000,1767623160000000000,102167,102252,102164,102217,1021,658650,658704
2026-01-05 22:27:00.000000000,1767623220000000000,102217,102299,102212,102294,817,658704,658719
2026-01-05 22:28:00.000000000,1767623280000000000,102294,102310,102260,102288,710,658719,658785
2026-01-05 22:29:00.000000000,1767623340000000000,102288,102341,102276,102322,822,658785,658874
2026-01-05 22:30:00.000000000,1767623400000000000,102322,102330,102262,102324,842,658874,658876
2026-01-05 22:31:00.000000000,1767623460000000000,102324,102389,102263,102282,1532,658876,659047
2026-01-05 22:32:00.000000000,1767623520000000000,102282,102331,102253,102269,1065,659047,659285
2026-01-05 22:33:00.000000000,1767623580000000000,102269,102273,102225,102230,671,659285,659371
2026-01-05 22:34:00.000000000,1767623640000000000,102230,102268,102230,102237,588,659371,659376
2026-01-05 22:35:00.000000000,1767623700000000000,102237,102272,102161,102161,1125,659376,659531
2026-01-05 22:36:00.000000000,1767623760000000000,102161,102206,102113,102195,1350,659531,659476
2026-01-05 22:37:00.000000000,1767623820000000000,102195,102225,102181,102194,468,659476,659430
2026-01-05 22:38:00.000000000,1767623880000000000,102194,102210,102169,102176,539,659430,659503
2026-01-05 22:39:00.000000000,1767623940000000000,102176,102298,102176,102298,702,659503,659479
2026-01-05 22:40:00.000000000,1767624000000000000,102298,102338,102280,102280,1093,659479,659677
2026-01-05 22:41:00.000000000,1767624060000000000,102280,102299,102247,102290,487,659677,659697
2026-01-05 22:42:00.000000000,1767624120000000000,102290,102298,102267,102273,438,659697,659746
2026-01-05 22:43:00.000000000,1767624180000000000,102273,102332,102273,102299,507,659746,659733
2026-01-05 22:44:00.000000000,1767624240000000000,102299,102383,102298,102376,707,659733,659732
2026-01-05 22:45:00.000000000,1767624300000000000,102376,102409,102364,102388,1103,659732,659972
2026-01-05 22:46:00.000000000,1767624360000000000,102388,102492,102388,102483,1092,659972,659944
2026-01-05 22:47:00.000000000,1767624420000000000,102483,102493,102417,102440,843,659944,659900
2026-01-05 22:48:00.000000000,1767624480000000000,102440,102467,102426,102426,555,659900,659921
2026-01-05 22:49:00.000000000,1767624540000000000,102426,102472,102422,102453,431,659921,659966
2026-01-05 22:50:00.000000000,1767624600000000000,102453,102453,102396,102422,781,659966,660154
2026-01-05 22:51:00.000000000,1767624660000000000,102422,102465,102417,102447,402,660154,660122
2026-01-05 22:52:00.000000000,1767624720000000000,102447,102524,102436,102506,1155,660122,660036
2026-01-05 22:53:00.000000000,1767624780000000000,102506,102531,102479,102531,647,660036,660180
2026-01-05 22:54:00.000000000,1767624840000000000,102531,102578,102528,102567,917,660180,660194
2026-01-05 22:55:00.000000000,1767624900000000000,102567,102601,102532,102545,996,660194,660168
2026-01-05 22:56:00.000000000,1767624960000000000,102545,102552,102365,102389,1050,660168,659997
2026-01-05 22:57:00.000000000,1767625020000000000,102389,102432,102389,102408,557,659997,659889
2026-01-05 22:58:00.000000000,1767625080000000000,102408,102425,102384,102416,466,659889,659796
2026-01-05 22:59:00.000000000,1767625140000000000,102416,102447,102398,102407,406,659796,659744
2026-01-05 23:00:00.000000000,1767625200000000000,102407,102522,102407,102495,712,659744,659895
2026-01-05 23:01:00.000000000,1767625260000000000,102495,102503,102451,102477,436,659895,659983
2026-01-05 23:02:00.000000000,1767625320000000000,102477,102480,102377,102422,578,659983,659899
2026-01-05 23:03:00.000000000,1767625380000000000,102422,102462,102419,102449,432,659899,659944
2026-01-05 23:04:00.000000000,1767625440000000000,102449,102458,102418,102441,399,659944,659978
2026-01-05 23:05:00.000000000,1767625500000000000,102441,102464,102426,102449,284,659978,660009
2026-01-05 23:06:00.000000000,1767625560000000000,102449,102459,102390,102421,361,660009,660052
2026-01-05 23:07:00.000000000,1767625620000000000,102421,102442,102404,102435,245,660052,660038
2026-01-05 23:08:00.000000000,1767625680000000000,102435,102444,102416,102421,211,660038,660067
2026-01-05 23:09:00.000000000,1767625740000000000,102421,102429,102398,102422,329,660067,660033
2026-01-05 23:10:00.000000000,1767625800000000000,102422,102422,102259,102291,970,660033,659963
2026-01-05 23:11:00.000000000,1767625860000000000,102291,102380,102288,102378,365,659963,659972
2026-01-05 23:12:00.000000000,1767625920000000000,102378,102418,102371,102385,398,659972,660009
2026-01-05 23:13:00.000000000,1767625980000000000,102385,102450,102372,102438,436,660009,660146
2026-01-05 23:14:00.000000000,1767626040000000000,102438,102455,102424,102447,232,660146,660149
2026-01-05 23:15:00.000000000,1767626100000000000,102447,102455,102413,102444,342,660149,660203
2026-01-05 23:16:00.000000000,1767626160000000000,102444,102469,102441,102454,207,660203,660240
2026-01-05 23:17:00.000000000,1767626220000000000,102454,102468,102417,102430,147,660240,660254
2026-01-05 23:18:00.000000000,1767626280000000000,102430,102474,102430,102465,242,660254,660266
2026-01-05 23:19:00.000000000,1767626340000000000,102465,102475,102444,102447,189,660266,660262
2026-01-05 23:20:00.000000000,1767626400000000000,102447,102452,102409,102429,185,660262,660291
2026-01-05 23:21:00.000000000,1767626460000000000,102429,102475,102429,102473,384,660291,660184
2026-01-05 23:22:00.000000000,1767626520000000000,102473,102543,102473,102533,774,660184,660150
2026-01-05 23:23:00.000000000,1767626580000000000,102533,102564,102525,102559,495,660150,660119
2026-01-05 23:24:00.000000000,1767626640000000000,102559,102596,102555,102562,565,660119,660078
2026-01-05 23:25:00.000000000,1767626700000000000,102562,102562,102420,102431,738,660078,659906
2026-01-05 23:26:00.000000000,1767626760000000000,102431,102463,102411,102460,372,659906,659865
2026-01-05 23:27:00.000000000,1767626820000000000,102460,102520,102456,102499,403,659865,659887
2026-01-05 23:28:00.000000000,1767626880000000000,102499,102516,102482,102516,313,659887,659922
2026-01-05 23:29:00.000000000,1767626940000000000,102516,102516,102473,102488,217,659922,659936
2026-01-05 23:30:00.000000000,1767627000000000000,102488,102500,102442,102469,413,659936,660000
2026-01-05 23:31:00.000000000,1767627060000000000,102469,102469,102436,102456,261,660000,659979
2026-01-05 23:32:00.000000000,1767627120000000000,102456,102501,102453,102501,317,659979,660023
2026-01-05 23:33:00.000000000,1767627180000000000,102501,102512,102488,102512,338,660023,660049
2026-01-05 23:34:00.000000000,1767627240000000000,102512,102523,102491,102491,140,660049,660053
2026-01-05 23:35:00.000000000,1767627300000000000,102491,102500,102458,102480,237,660053,660090
2026-01-05 23:36:00.000000000,1767627360000000000,102480,102480,102353,102410,1047,660090,660271
2026-01-05 23:37:00.000000000,1767627420000000000,102410,102463,102396,102417,388,660271,660352
2026-01-05 23:38:00.000000000,1767627480000000000,102417,102417,102365,102375,442,660352,660273
2026-01-05 23:39:00.000000000,1767627540000000000,102375,102446,102368,102443,329,660273,660298
2026-01-05 23:40:00.000000000,1767627600000000000,102443,102457,102431,102446,231,660298,660351
2026-01-05 23:41:00.000000000,1767627660000000000,102446,102459,102437,102441,96,660351,660352
2026-01-05 23:42:00.000000000,1767627720000000000,102441,102490,102441,102490,190,660352,660329
2026-01-05 23:43:00.000000000,1767627780000000000,102490,102491,102452,102470,185,660329,660332
2026-01-05 23:44:00.000000000,1767627840000000000,102470,102541,102470,102529,485,660332,660394
2026-01-05 23:45:00.000000000,1767627900000000000,102529,102548,102523,102544,383,660394,660456
2026-01-05 23:46:00.000000000,1767627960000000000,102544,102608,102535,102608,659,660456,660435
2026-01-05 23:47:00.000000000,1767628020000000000,102608,102617,102555,102578,529,660435,660471
2026-01-05 23:48:00.000000000,1767628080000000000,102578,102578,102547,102547,172,660471,660464
2026-01-05 23:49:00.000000000,1767628140000000000,102547,102569,102537,102564,242,660464,660497
2026-01-05 23:50:00.000000000,1767628200000000000,102564,102584,102542,102542,253,660497,660487
2026-01-05 23:51:00.000000000,1767628260000000000,102542,102610,102542,102600,412,660487,660453
2026-01-05 23:52:00.000000000,1767628320000000000,102600,102603,102556,102563,162,660453,660462
2026-01-05 23:53:00.000000000,1767628380000000000,102563,102566,102549,102555,146,660462,660457
2026-01-05 23:54:00.000000000,1767628440000000000,102555,102579,102552,102565,146,660457,660422
2026-01-05 23:55:00.000000000,1767628500000000000,102565,102597,102565,102577,177,660422,660412
2026-01-05 23:56:00.000000000,1767628560000000000,102577,102618,102577,102609,342,660412,660367
2026-01-05 23:57:00.000000000,1767628620000000000,102609,102616,102584,102591,227,660367,660323
2026-01-05 23:58:00.000000000,1767628680000000000,102591,102600,102577,102600,153,660323,660267
2026-01-05 23:59:00.000000000,1767628740000000000,102600,102619,102598,102610,214,660267,660253
2026-01-06 00:00:00.000000000,1767628800000000000,102610,102644,102600,102609,414,660253,660240
2026-01-06 00:01:00.000000000,1767628860000000000,102609,102611,102569,102575,242,660240,660282
2026-01-06 00:02:00.000000000,1767628920000000000,102575,102605,102567,102601,147,660282,660277
2026-01-06 00:03:00.000000000,1767628980000000000,102601,102606,102578,102593,205,660277,660308
2026-01-06 00:04:00.000000000,1767629040000000000,102593,102596,102576,102596,106,660308,660291
2026-01-06 00:05:00.000000000,1767629100000000000,102596,102605,102583,102600,100,660291,660308
2026-01-06 00:06:00.000000000,1767629160000000000,102600,102600,102545,102548,287,660308,660294
2026-01-06 00:07:00.000000000,1767629220000000000,102548,102560,102537,102539,205,660294,660289
2026-01-06 00:08:00.000000000,1767629280000000000,102539,102546,102521,102537,434,660289,660221
2026-01-06 00:09:00.000000000,1767629340000000000,102537,102544,102524,102541,152,660221,660179
2026-01-06 00:10:00.000000000,1767629400000000000,102541,102562,102528,102551,256,660179,660169
2026-01-06 00:11:00.000000000,1767629460000000000,102551,102555,102528,102535,65,660169,660183
2026-01-06 00:12:00.000000000,1767629520000000000,102535,102549,102535,102546,47,660183,660186
2026-01-06 00:13:00.000000000,1767629580000000000,102546,102557,102538,102553,75,660186,660193
2026-01-06 00:14:00.000000000,1767629640000000000,102553,102567,102551,102561,77,660193,660199
2026-01-06 00:15:00.000000000,1767629700000000000,102561,102597,102557,102585,117,660199,660193
2026-01-06 00:16:00.000000000,1767629760000000000,102585,102624,102584,102624,216,660193,660220
2026-01-06 00:17:00.000000000,1767629820000000000,102624,102644,102608,102608,389,660220,660363
2026-01-06 00:18:00.000000000,1767629880000000000,102608,102629,102605,102610,172,660363,660396
2026-01-06 00:19:00.000000000,1767629940000000000,102610,102610,102574,102592,176,660396,660404
2026-01-06 00:20:00.000000000,1767630000000000000,102592,102604,102564,102571,189,660404,660396
2026-01-06 00:21:00.000000000,1767630060000000000,102571,102584,102520,102533,210,660396,660377
2026-01-06 00:22:00.000000000,1767630120000000000,102533,102568,102525,102558,113,660377,660390
2026-01-06 00:23:00.000000000,1767630180000000000,102558,102567,102558,102564,38,660390,660397
2026-01-06 00:24:00.000000000,1767630240000000000,102564,102564,102550,102560,122,660397,660359
2026-01-06 00:25:00.000000000,1767630300000000000,102560,102560,102536,102536,138,660359,660375
2026-01-06 00:26:00.000000000,1767630360000000000,102536,102545,102492,102529,267,660375,660331
2026-01-06 00:27:00.000000000,1767630420000000000,102529,102529,102500,102500,89,660331,660324
2026-01-06 00:28:00.000000000,1767630480000000000,102500,102500,102472,102478,231,660324,660228
2026-01-06 00:29:00.000000000,1767630540000000000,102478,102478,102442,102456,241,660228,660159
2026-01-06 00:30:00.000000000,1767630600000000000,102456,102486,102436,102486,268,660159,660129
2026-01-06 00:31:00.000000000,1767630660000000000,102486,102497,102469,102469,146,660129,660156
2026-01-06 00:32:00.000000000,1767630720000000000,102469,102469,102448,102464,186,660156,660151
2026-01-06 00:33:00.000000000,1767630780000000000,102464,102486,102458,102479,97,660151,660149
2026-01-06 00:34:00.000000000,1767630840000000000,102479,102489,102461,102466,60,660149,660150
2026-01-06 00:35:00.000000000,1767630900000000000,102466,102484,102466,102477,70,660150,660155
2026-01-06 00:36:00.000000000,1767630960000000000,102477,102477,102459,102466,79,660155,660167
2026-01-06 00:37:00.000000000,1767631020000000000,102466,102468,102457,102464,86,660167,660157
2026-01-06 00:38:00.000000000,1767631080000000000,102464,102476,102456,102467,125,660157,660111
2026-01-06 00:39:00.000000000,1767631140000000000,102467,102482,102465,102465,53,660111,660102
2026-01-06 00:40:00.000000000,1767631200000000000,102465,102468,102425,102437,279,660102,660119
2026-01-06 00:41:00.000000000,1767631260000000000,102437,102452,102422,102422,128,660119,660095
2026-01-06 00:42:00.000000000,1767631320000000000,102422,102447,102422,102444,144,660095,660084
2026-01-06 00:43:00.000000000,1767631380000000000,102444,102452,102438,102449,151,660084,660068
2026-01-06 00:44:00.000000000,1767631440000000000,102449,102481,102449,102478,206,660068,660033
2026-01-06 00:45:00.000000000,1767631500000000000,102478,102490,102466,102488,118,660033,660038
2026-01-06 00:46:00.000000000,1767631560000000000,102488,102514,102488,102511,115,660038,660004
2026-01-06 00:47:00.000000000,1767631620000000000,102511,102589,102511,102579,298,660004,659956
2026-01-06 00:48:00.000000000,1767631680000000000,102579,102604,102572,102601,279,659956,659952
2026-01-06 00:49:00.000000000,1767631740000000000,102601,102609,102559,102576,347,659952,659951
2026-01-06 00:50:00.000000000,1767631800000000000,102576,102586,102570,102578,130,659951,659923
2026-01-06 00:51:00.000000000,1767631860000000000,102578,102623,102578,102623,242,659923,659881
2026-01-06 00:52:00.000000000,1767631920000000000,102623,102686,102618,102669,624,659881,659873
2026-01-06 00:53:00.000000000,1767631980000000000,102669,102695,102659,102684,328,659873,659808
2026-01-06 00:54:00.000000000,1767632040000000000,102684,102692,102672,102683,330,659808,659805
2026-01-06 00:55:00.000000000,1767632100000000000,102683,102697,102677,102684,241,659805,659802
2026-01-06 00:56:00.000000000,1767632160000000000,102684,102684,102658,102667,336,659802,659761
2026-01-06 00:57:00.000000000,1767632220000000000,102667,102674,102660,102668,324,659761,659689
2026-01-06 00:58:00.000000000,1767632280000000000,102668,102683,102657,102676,475,659689,659669
2026-01-06 00:59:00.000000000,1767632340000000000,102676,102683,102634,102654,608,659669,659608
2026-01-06 09:00:00.000000000,1767661200000000000,102810,103284,102810,103185,10326,659608,660467
