datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2026-01-05 22:18:00.000000000,1767622680000000000,102240,102270,102160,102170,844,220262,220360
2026-01-05 22:19:00.000000000,1767622740000000000,102170,102310,102110,102280,961,220360,220249
2026-01-05 22:20:00.000000000,1767622800000000000,102280,102360,102280,102360,865,220249,220377
2026-01-05 22:21:00.000000000,1767622860000000000,102360,102450,102300,102300,1100,220377,220347
2026-01-05 22:22:00.000000000,1767622920000000000,102300,102380,102280,102280,500,220347,220460
2026-01-05 22:23:00.000000000,1767622980000000000,102280,102290,102120,102190,1084,220460,220287
2026-01-05 22:24:00.000000000,1767623040000000000,102190,102210,102100,102140,672,220287,220310
2026-01-05 22:25:00.000000000,1767623100000000000,102140,102170,102100,102150,428,220310,220480
2026-01-05 22:26:00.000000000,1767623160000000000,102150,102250,102140,102210,387,220480,220514
2026-01-05 22:27:00.000000000,1767623220000000000,102210,102310,102210,102290,472,220514,220537
2026-01-05 22:28:00.000000000,1767623280000000000,102290,102320,102240,102290,337,220537,220534
2026-01-05 22:29:00.000000000,1767623340000000000,102290,102350,102260,102320,358,220534,220583
2026-01-05 22:30:00.000000000,1767623400000000000,102320,102330,102250,102320,338,220583,220565
2026-01-05 22:31:00.000000000,1767623460000000000,102320,102400,102240,102260,641,220565,220615
2026-01-05 22:32:00.000000000,1767623520000000000,102260,102340,102240,102260,440,220615,220681
2026-01-05 22:33:00.000000000,1767623580000000000,102260,102280,102200,102220,315,220681,220733
2026-01-05 22:34:00.000000000,1767623640000000000,102220,102270,102210,102230,209,220733,220738
2026-01-05 22:35:00.000000000,1767623700000000000,102230,102280,102140,102140,497,220738,220854
2026-01-05 22:36:00.000000000,1767623760000000000,102140,102200,102100,102190,626,220854,220756
2026-01-05 22:37:00.000000000,1767623820000000000,102190,102220,102170,102180,240,220756,220719
2026-01-05 22:38:00.000000000,1767623880000000000,102180,102210,102150,102170,241,220719,220783
2026-01-05 22:39:00.000000000,1767623940000000000,102170,102310,102170,102310,442,220783,220769
2026-01-05 22:40:00.000000000,1767624000000000000,102310,102340,102260,102260,451,220769,220807
2026-01-05 22:41:00.000000000,1767624060000000000,102260,102310,102230,102290,261,220807,220829
2026-01-05 22:42:00.000000000,1767624120000000000,102290,102300,102260,102280,185,220829,220861
2026-01-05 22:43:00.000000000,1767624180000000000,102280,102340,102280,102290,274,220861,220872
2026-01-05 22:44:00.000000000,1767624240000000000,102290,102410,102290,102400,461,220872,220866
2026-01-05 22:45:00.000000000,1767624300000000000,102400,102420,102370,102400,484,220866,220947
2026-01-05 22:46:00.000000000,1767624360000000000,102400,102490,102400,102480,522,220947,220927
2026-01-05 22:47:00.000000000,1767624420000000000,102480,102490,102390,102440,406,220927,220892
2026-01-05 22:48:00.000000000,1767624480000000000,102440,102480,102400,102400,277,220892,220873
2026-01-05 22:49:00.000000000,1767624540000000000,102400,102460,102400,102440,161,220873,220877
2026-01-05 22:50:00.000000000,1767624600000000000,102440,102440,102380,102420,527,220877,221114
2026-01-05 22:51:00.000000000,1767624660000000000,102420,102460,102400,102440,279,221114,221077
2026-01-05 22:52:00.000000000,1767624720000000000,102440,102550,102430,102500,649,221077,220914
2026-01-05 22:53:00.000000000,1767624780000000000,102500,102530,102460,102530,258,220914,220964
2026-01-05 22:54:00.000000000,1767624840000000000,102530,102580,102530,102560,499,220964,220909
2026-01-05 22:55:00.000000000,1767624900000000000,102560,102600,102510,102530,473,220909,220900
2026-01-05 22:56:00.000000000,1767624960000000000,102530,102540,102320,102370,579,220900,220752
2026-01-05 22:57:00.000000000,1767625020000000000,102370,102440,102370,102400,260,220752,220725
2026-01-05 22:58:00.000000000,1767625080000000000,102400,102430,102370,102420,230,220725,220684
2026-01-05 22:59:00.000000000,1767625140000000000,102420,102460,102400,102420,215,220684,220689
2026-01-05 23:00:00.000000000,1767625200000000000,102420,102540,102420,102510,394,220689,220726
2026-01-05 23:01:00.000000000,1767625260000000000,102510,102520,102440,102480,320,220726,220809
2026-01-05 23:02:00.000000000,1767625320000000000,102480,102490,102330,102410,358,220809,220780
2026-01-05 23:03:00.000000000,1767625380000000000,102410,102470,102410,102440,209,220780,220786
2026-01-05 23:04:00.000000000,1767625440000000000,102440,102460,102400,102430,142,220786,220786
2026-01-05 23:05:00.000000000,1767625500000000000,102430,102460,102410,102450,195,220786,220828
2026-01-05 23:06:00.000000000,1767625560000000000,102450,102470,102380,102430,222,220828,220876
2026-01-05 23:07:00.000000000,1767625620000000000,102430,102460,102390,102440,156,220876,220854
2026-01-05 23:08:00.000000000,1767625680000000000,102440,102460,102410,102410,104,220854,220851
2026-01-05 23:09:00.000000000,1767625740000000000,102410,102430,102380,102430,178,220851,220844
2026-01-05 23:10:00.000000000,1767625800000000000,102430,102430,102240,102280,463,220844,220778
2026-01-05 23:11:00.000000000,1767625860000000000,102280,102390,102270,102370,197,220778,220760
2026-01-05 23:12:00.000000000,1767625920000000000,102370,102420,102360,102380,194,220760,220742
2026-01-05 23:13:00.000000000,1767625980000000000,102380,102450,102370,102440,162,220742,220748
2026-01-05 23:14:00.000000000,1767626040000000000,102440,102450,102410,102430,114,220748,220727
2026-01-05 23:15:00.000000000,1767626100000000000,102430,102460,102390,102440,167,220727,220710
2026-01-05 23:16:00.000000000,1767626160000000000,102440,102470,102430,102460,118,220710,220727
2026-01-05 23:17:00.000000000,1767626220000000000,102460,102470,102400,102420,99,220727,220737
2026-01-05 23:18:00.000000000,1767626280000000000,102420,102470,102420,102460,167,220737,220731
2026-01-05 23:19:00.000000000,1767626340000000000,102460,102470,102440,102440,103,220731,220725
2026-01-05 23:20:00.000000000,1767626400000000000,102440,102450,102390,102420,114,220725,220740
2026-01-05 23:21:00.000000000,1767626460000000000,102420,102470,102420,102470,198,220740,220682
2026-01-05 23:22:00.000000000,1767626520000000000,102470,102550,102470,102520,505,220682,220671
2026-01-05 23:23:00.000000000,1767626580000000000,102520,102570,102520,102570,244,220671,220665
2026-01-05 23:24:00.000000000,1767626640000000000,102570,102620,102560,102570,387,220665,220647
2026-01-05 23:25:00.000000000,1767626700000000000,102570,102570,102400,102410,409,220647,220529
2026-01-05 23:26:00.000000000,1767626760000000000,102410,102470,102400,102470,205,220529,220517
2026-01-05 23:27:00.000000000,1767626820000000000,102470,102540,102460,102510,231,220517,220529
2026-01-05 23:28:00.000000000,1767626880000000000,102510,102520,102480,102520,127,220529,220556
2026-01-05 23:29:00.000000000,1767626940000000000,102520,102520,102470,102510,123,220556,220560
2026-01-05 23:30:00.000000000,1767627000000000000,102510,102520,102440,102470,209,220560,220553
2026-01-05 23:31:00.000000000,1767627060000000000,102470,102470,102420,102450,158,220553,220509
2026-01-05 23:32:00.000000000,1767627120000000000,102450,102510,102450,102510,88,220509,220488
2026-01-05 23:33:00.000000000,1767627180000000000,102510,102520,102470,102520,175,220488,220476
2026-01-05 23:34:00.000000000,1767627240000000000,102520,102540,102490,102490,84,220476,220471
2026-01-05 23:35:00.000000000,1767627300000000000,102490,102520,102460,102490,90,220471,220476
2026-01-05 23:36:00.000000000,1767627360000000000,102490,102490,102360,102420,393,220476,220514
2026-01-05 23:37:00.000000000,1767627420000000000,102420,102480,102400,102430,169,220514,220522
2026-01-05 23:38:00.000000000,1767627480000000000,102430,102430,102360,102380,220,220522,220453
2026-01-05 23:39:00.000000000,1767627540000000000,102380,102470,102360,102460,167,220453,220426
2026-01-05 23:40:00.000000000,1767627600000000000,102460,102470,102440,102450,99,220426,220442
2026-01-05 23:41:00.000000000,1767627660000000000,102450,102470,102440,102440,60,220442,220433
2026-01-05 23:42:00.000000000,1767627720000000000,102440,102500,102440,102500,95,220433,220410
2026-01-05 23:43:00.000000000,1767627780000000000,102500,102500,102460,102480,129,220410,220385
2026-01-05 23:44:00.000000000,1767627840000000000,102480,102570,102480,102540,199,220385,220329
2026-01-05 23:45:00.000000000,1767627900000000000,102540,102560,102530,102550,245,220329,220349
2026-01-05 23:46:00.000000000,1767627960000000000,102550,102640,102540,102640,285,220349,220366
2026-01-05 23:47:00.000000000,1767628020000000000,102640,102650,102560,102570,265,220366,220384
2026-01-05 23:48:00.000000000,1767628080000000000,102570,102590,102550,102550,99,220384,220381
2026-01-05 23:49:00.000000000,1767628140000000000,102550,102590,102540,102580,135,220381,220411
2026-01-05 23:50:00.000000000,1767628200000000000,102580,102600,102550,102550,111,220411,220413
2026-01-05 23:51:00.000000000,1767628260000000000,102550,102620,102540,102610,154,220413,220431
2026-01-05 23:52:00.000000000,1767628320000000000,102610,102610,102560,102570,69,220431,220431
2026-01-05 23:53:00.000000000,1767628380000000000,102570,102580,102560,102570,44,220431,220427
2026-01-05 23:54:00.000000000,1767628440000000000,102570,102600,102560,102580,80,220427,220419
2026-01-05 23:55:00.000000000,1767628500000000000,102580,102610,102580,102590,122,220419,220402
2026-01-05 23:56:00.000000000,1767628560000000000,102590,102640,102590,102630,212,220402,220385
2026-01-05 23:57:00.000000000,1767628620000000000,102630,102640,102580,102600,159,220385,220339
2026-01-05 23:58:00.000000000,1767628680000000000,102600,102610,102580,102610,88,220339,220307
2026-01-05 23:59:00.000000000,1767628740000000000,102610,102640,102600,102620,102,220307,220318
2026-01-06 00:00:00.000000000,1767628800000000000,102620,102660,102600,102620,187,220318,220317
2026-01-06 00:01:00.000000000,1767628860000000000,102620,102620,102550,102560,141,220317,220333
2026-01-06 00:02:00.000000000,1767628920000000000,102560,102600,102560,102600,67,220333,220339
2026-01-06 00:03:00.000000000,1767628980000000000,102600,102610,102560,102590,78,220339,220358
2026-01-06 00:04:00.000000000,1767629040000000000,102590,102590,102560,102590,61,220358,220354
2026-01-06 00:05:00.000000000,1767629100000000000,102590,102600,102570,102590,64,220354,220363
2026-01-06 00:06:00.000000000,1767629160000000000,102590,102590,102530,102540,155,220363,220367
2026-01-06 00:07:00.000000000,1767629220000000000,102540,102550,102520,102520,109,220367,220345
2026-01-06 00:08:00.000000000,1767629280000000000,102520,102540,102500,102530,203,220345,220320
2026-01-06 00:09:00.000000000,1767629340000000000,102530,102540,102510,102530,93,220320,220289
2026-01-06 00:10:00.000000000,1767629400000000000,102530,102560,102510,102540,158,220289,220250
2026-01-06 00:11:00.000000000,1767629460000000000,102540,102550,102510,102520,39,220250,220266
2026-01-06 00:12:00.000000000,1767629520000000000,102520,102550,102520,102550,24,220266,220277
2026-01-06 00:13:00.000000000,1767629580000000000,102550,102560,102530,102550,45,220277,220292
2026-01-06 00:14:00.000000000,1767629640000000000,102550,102580,102550,102570,52,220292,220299
2026-01-06 00:15:00.000000000,1767629700000000000,102570,102600,102560,102590,72,220299,220298
2026-01-06 00:16:00.000000000,1767629760000000000,102590,102630,102570,102630,116,220298,220318
2026-01-06 00:17:00.000000000,1767629820000000000,102630,102640,102590,102590,96,220318,220323
2026-01-06 00:18:00.000000000,1767629880000000000,102590,102630,102590,102600,92,220323,220336
2026-01-06 00:19:00.000000000,1767629940000000000,102600,102600,102560,102580,118,220336,220351
2026-01-06 00:20:00.000000000,1767630000000000000,102580,102600,102540,102560,74,220351,220336
2026-01-06 00:21:00.000000000,1767630060000000000,102560,102580,102510,102520,86,220336,220329
2026-01-06 00:22:00.000000000,1767630120000000000,102520,102560,102500,102540,57,220329,220329
2026-01-06 00:23:00.000000000,1767630180000000000,102540,102560,102540,102560,25,220329,220337
2026-01-06 00:24:00.000000000,1767630240000000000,102560,102560,102530,102550,88,220337,220297
2026-01-06 00:25:00.000000000,1767630300000000000,102550,102550,102510,102510,87,220297,220280
2026-01-06 00:26:00.000000000,1767630360000000000,102510,102530,102460,102520,143,220280,220232
2026-01-06 00:27:00.000000000,1767630420000000000,102520,102520,102470,102480,53,220232,220224
2026-01-06 00:28:00.000000000,1767630480000000000,102480,102480,102450,102450,126,220224,220168
2026-01-06 00:29:00.000000000,1767630540000000000,102450,102450,102410,102420,145,220168,220126
2026-01-06 00:30:00.000000000,1767630600000000000,102420,102470,102400,102470,117,220126,220115
2026-01-06 00:31:00.000000000,1767630660000000000,102470,102490,102450,102460,94,220115,220126
2026-01-06 00:32:00.000000000,1767630720000000000,102460,102460,102410,102450,64,220126,220139
2026-01-06 00:33:00.000000000,1767630780000000000,102450,102470,102430,102450,47,220139,220127
2026-01-06 00:34:00.000000000,1767630840000000000,102450,102480,102440,102440,33,220127,220120
2026-01-06 00:35:00.000000000,1767630900000000000,102440,102480,102440,102470,50,220120,220127
2026-01-06 00:36:00.000000000,1767630960000000000,102470,102470,102430,102450,48,220127,220124
2026-01-06 00:37:00.000000000,1767631020000000000,102450,102450,102430,102440,49,220124,220123
2026-01-06 00:38:00.000000000,1767631080000000000,102440,102470,102430,102450,69,220123,220082
2026-01-06 00:39:00.000000000,1767631140000000000,102450,102470,102440,102440,30,220082,220072
2026-01-06 00:40:00.000000000,1767631200000000000,102440,102450,102400,102420,137,220072,220068
2026-01-06 00:41:00.000000000,1767631260000000000,102420,102440,102390,102390,69,220068,220051
2026-01-06 00:42:00.000000000,1767631320000000000,102390,102440,102390,102440,82,220051,220037
2026-01-06 00:43:00.000000000,1767631380000000000,102440,102450,102420,102430,118,220037,220019
2026-01-06 00:44:00.000000000,1767631440000000000,102430,102480,102430,102460,90,220019,219996
2026-01-06 00:45:00.000000000,1767631500000000000,102460,102480,102450,102480,59,219996,220000
2026-01-06 00:46:00.000000000,1767631560000000000,102480,102500,102480,102500,60,220000,219994
2026-01-06 00:47:00.000000000,1767631620000000000,102500,102600,102500,102570,191,219994,219940
2026-01-06 00:48:00.000000000,1767631680000000000,102570,102620,102570,102610,148,219940,219932
2026-01-06 00:49:00.000000000,1767631740000000000,102610,102620,102540,102560,160,219932,219912
2026-01-06 00:50:00.000000000,1767631800000000000,102560,102580,102550,102570,99,219912,219889
2026-01-06 00:51:00.000000000,1767631860000000000,102570,102610,102570,102610,140,219889,219848
2026-01-06 00:52:00.000000000,1767631920000000000,102610,102690,102610,102650,269,219848,219835
2026-01-06 00:53:00.000000000,1767631980000000000,102650,102700,102640,102660,174,219835,219803
2026-01-06 00:54:00.000000000,1767632040000000000,102660,102680,102640,102660,173,219803,219783
2026-01-06 00:55:00.000000000,1767632100000000000,102660,102700,102660,102660,129,219783,219788
2026-01-06 00:56:00.000000000,1767632160000000000,102660,102670,102640,102650,131,219788,219771
2026-01-06 00:57:00.000000000,1767632220000000000,102650,102660,102630,102640,156,219771,219721
2026-01-06 00:58:00.000000000,1767632280000000000,102640,102660,102630,102650,227,219721,219702
2026-01-06 00:59:00.000000000,1767632340000000000,102650,102670,102590,102650,235,219702,219649
2026-01-06 09:00:00.000000000,1767661200000000000,102840,103310,102840,103200,3663,219649,219996
2026-01-06 09:01:00.000000000,1767661260000000000,103200,103310,103170,103270,1753,219996,220261
2026-01-06 09:02:00.000000000,1767661320000000000,103270,103270,102980,102980,1651,220261,220537
